rating,review,split
positive,"as shaky as the plot is , kaufman's script is still memorable for some great one-liners . 
",val
positive,"it is a likable story , told with competence . 
",val
positive,"if you ever wanted to be an astronaut , this is the ultimate movie experience - it's informative and breathtakingly spectacular . 
",val
positive,"if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy ! 
",val
positive,"crackerjack entertainment -- nonstop romance , music , suspense and action . 
",val
positive,"this is pure , exciting moviemaking . you won't exactly know what's happening but you'll be blissfully exhausted . 
",val
positive,"reveals how important our special talents can be when put in service of of others . it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them . 
",val
positive,"manages to be original , even though it rips off many of its ideas . 
",val
positive,"succeeds only because bullock and grant were made to share the silver screen . 
",val
positive,"you could love safe conduct ( laissez passer ) for being a subtitled french movie that is 170 minutes long . you could hate it for the same reason . 
",val
positive,"graças às interações entre seus personagens , o filme torna-se não apenas uma história divertida sobre uma curiosa perseguição , mas também um belo estudo de personagens . 
",val
positive,"it's rare to find a film that dazzles the eye , challenges the brain , and satisfies our lust for fast-paced action , but minority report delivers all that and a whole lot more . 
",val
positive,"defies logic , the laws of physics and almost anyone's willingness to believe in it . but darned if it doesn't also keep us riveted to our seats . 
",val
positive,"one of the best movies of the year . 
",val
positive,"real women have curves doesn't offer any easy answers . 
",val
positive,"[reaches] wholly believable and heart-wrenching depths of despair . 
",val
positive,"provides the kind of 'laugh therapy' i need from movie comedies -- offbeat humor , amusing characters , and a happy ending . after seeing 'analyze that , ' i feel better already . 
",val
positive,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve . 
",val
positive,"a disoriented but occasionally disarming saga packed with moments out of an alice in wonderland adventure , a stalker thriller , and a condensed season of tv's big brother . 
",val
positive,"forget about one oscar nomination for julianne moore this year - she should get all five . 
",val
positive,"anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film . 
",val
positive,"time changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets
",val
positive,"a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . 
",val
positive,"one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie . 
",val
positive,"adams , with four scriptwriters , takes care with the characters , who are so believable that you feel what they feel . 
",val
positive,"this charming , thought-provoking new york fest of life and love has its rewards . 
",val
positive,"if you've ever wondered what an ending without the input of studio executives or test audiences would look like , here it is . 
",val
positive,"shamelessly resorting to pee-related sight gags that might even cause tom green a grimace ; still , myer's energy and the silliness of it all eventually prevail
",val
